open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1375.1782,1378.2987,1353.6535,1358.7302,1630218.52,000688.SH,2021-12-24,NA,NA,CNY
1356.4098,1369.2119,1349.1108,1355.6358,1342783.29,000688.SH,2021-12-27,NA,NA,CNY
1355.6539,1370.3113,1355.6539,1369.6193,1323696.09,000688.SH,2021-12-28,NA,NA,CNY
1370.4936,1370.4936,1351.9984,1356.2141,1288042.94,000688.SH,2021-12-29,NA,NA,CNY
1355.9678,1381.4354,1355.4075,1375.5602,1461676.49,000688.SH,2021-12-30,NA,NA,CNY
1384.2783,1399.7538,1383.8355,1398.1941,1746652.38,000688.SH,2021-12-31,NA,NA,CNY
1403.3937,1405.5148,1361.4322,1364.9894,2305360.84,000688.SH,2022-01-04,NA,NA,CNY
1364.0143,1365.7661,1328.2901,1333.3348,2054154.51,000688.SH,2022-01-05,NA,NA,CNY
1327.6967,1331.4326,1309.8973,1320.935,1755662.33,000688.SH,2022-01-06,NA,NA,CNY
1322.8916,1331.9148,1305.1409,1305.4918,1783158.03,000688.SH,2022-01-07,NA,NA,CNY
1306.5973,1323.1549,1291.4089,1318.2665,1782000.75,000688.SH,2022-01-10,NA,NA,CNY
1317.9239,1317.9274,1291.5074,1294.4038,1695863.44,000688.SH,2022-01-11,NA,NA,CNY
1298.6229,1317.523,1298.6229,1316.3531,1743012.61,000688.SH,2022-01-12,NA,NA,CNY
1319.1868,1319.1868,1294.6527,1294.6527,1700527.89,000688.SH,2022-01-13,NA,NA,CNY
1289.3818,1316.3277,1288.8503,1312.2923,2215187.46,000688.SH,2022-01-14,NA,NA,CNY
1317.385,1341.1732,1313.6157,1338.3172,2199861.14,000688.SH,2022-01-17,NA,NA,CNY
1340.414,1362.4779,1328.4021,1342.356,2273902.95,000688.SH,2022-01-18,NA,NA,CNY
1340.7132,1343.3027,1318.3106,1324.0889,1662278.99,000688.SH,2022-01-19,NA,NA,CNY
1326.6377,1329.8129,1304.6922,1306.023,1702964.26,000688.SH,2022-01-20,NA,NA,CNY
1304.1581,1308.4372,1288.7805,1290.4057,1869001.92,000688.SH,2022-01-21,NA,NA,CNY
1286.1386,1311.5068,1285.0377,1307.7417,1819019.37,000688.SH,2022-01-24,NA,NA,CNY
1303.93,1311.7283,1276.196,1277.0039,1907159.0,000688.SH,2022-01-25,NA,NA,CNY
1281.5104,1289.4081,1261.9509,1276.3622,1630927.84,000688.SH,2022-01-26,NA,NA,CNY
1274.6265,1280.2453,1239.4889,1240.5543,1753624.14,000688.SH,2022-01-27,NA,NA,CNY
1253.942,1255.1908,1229.2236,1229.2236,1551733.15,000688.SH,2022-01-28,NA,NA,CNY
1247.5846,1263.9658,1230.7044,1233.6183,1421715.29,000688.SH,2022-02-07,NA,NA,CNY
1233.6572,1233.6572,1191.4926,1204.0542,1563285.91,000688.SH,2022-02-08,NA,NA,CNY
1204.241,1212.4495,1195.0854,1210.2863,1499083.35,000688.SH,2022-02-09,NA,NA,CNY
1214.9815,1215.2781,1182.3976,1188.1974,1812965.3,000688.SH,2022-02-10,NA,NA,CNY
1182.8686,1188.5179,1168.9044,1169.5896,1687300.11,000688.SH,2022-02-11,NA,NA,CNY
1161.8449,1179.8879,1148.7033,1169.4421,1338539.77,000688.SH,2022-02-14,NA,NA,CNY
1172.7707,1204.34,1171.6756,1203.1243,1647383.86,000688.SH,2022-02-15,NA,NA,CNY
1210.4158,1211.5529,1195.9717,1197.5615,1181411.06,000688.SH,2022-02-16,NA,NA,CNY
1196.5983,1217.4702,1191.4463,1207.8211,1434037.65,000688.SH,2022-02-17,NA,NA,CNY
